월,일,lat,lng,주소,geometry
12,14,35.06989441,128.9777132,부산광역시 사하구 장림동  506번길,POINT (128.977713224862 35.0698944057329)
12,16,35.19558673,129.1306904,부산광역시 해운대구 반여동  1291번길,POINT (129.1306903642915 35.1955867325173)
12,12,35.19235213,129.0991991,부산광역시 동래구 안락동  638번길,POINT (129.0991991100891 35.19235212872866)
12,15,35.1543599,129.0103948,부산광역시 사상구 주례동  239번길,POINT (129.0103948 35.1543599)
12,12,35.14490447,129.0987914,부산광역시 남구 대연동  26번길,POINT (129.0987914040084 35.14490446996744)
12,14,35.19013047,129.0868391,부산광역시 연제구 연산동  1515번길,POINT (129.0868391326964 35.19013047155993)
12,15,35.27451931,129.0890051,부산광역시 금정구 청룡동  34번길,POINT (129.0890050535218 35.27451931342683)
12,15,35.27227919,129.0851345,부산광역시 금정구 남산동  1003번길,POINT (129.085134538155 35.27227918837092)
12,13,35.08044807,128.9741234,부산광역시 사하구 장림동  338번길,POINT (128.9741234275427 35.08044806820252)
12,15,35.08196038,128.9666036,부산광역시 사하구 장림동  328번길,POINT (128.9666035923483 35.08196037794369)
12,17,35.16828189,129.038572,부산광역시 부산진구 부암동  500번길,POINT (129.0385719591289 35.16828189087356)
12,15,35.08117026,128.9676727,부산광역시 사하구 장림동  328번길,POINT (128.9676726962078 35.08117025930751)
12,17,35.30230865,129.2525698,부산광역시 기장군 일광읍 문중리 188번길,POINT (129.2525698298548 35.30230864506857)
12,17,35.17066011,129.1198991,부산광역시 수영구 수영동  486번길,POINT (129.1198990682499 35.17066010598913)
12,17,35.1685515,128.9805121,부산광역시 사상구 덕포동  430번길,POINT (128.9805121462221 35.16855150369672)
12,13,35.149253,129.0191713,부산광역시 부산진구 개금동  527번길,POINT (129.0191713 35.149253)
12,13,35.08278875,128.964842,부산광역시 사하구 장림동  1117번길,POINT (128.9648419653167 35.08278874983193)
12,13,35.17910481,129.1157885,부산광역시 수영구 망미동  602번길,POINT (129.1157884602617 35.17910480538789)
12,11,35.16120071,129.1545118,부산광역시 해운대구 우동  656번길,POINT (129.154511825774 35.1612007074616)
12,13,35.20975199,129.0974566,부산광역시 동래구 명장동  517번길,POINT (129.0974565697724 35.20975198672681)
12,16,35.18862915,129.0845642,부산광역시 연제구 연산동  1515번길,POINT (129.0845642089844 35.18862915039062)
12,14,35.10612343,128.9732594,부산광역시 사하구 당리동  314번길,POINT (128.9732593735688 35.10612343289208)
12,16,35.08855407,128.9011259,부산광역시 강서구 명지동  3229번길,POINT (128.9011258553208 35.08855407049677)
12,10,35.13586147,129.0922734,부산광역시 남구 대연동  1756번길,POINT (129.0922733956677 35.13586147093935)
11,23,35.17074585,129.1401215,부산광역시 해운대구 우동  1185번길,POINT (129.1401214599609 35.17074584960938)
11,22,35.23022291,129.0131565,부산광역시 북구 화명동  1170번길,POINT (129.0131565459429 35.23022290844316)
11,24,35.199583,129.1314754,부산광역시 해운대구 반여동  1581번길,POINT (129.1314754361106 35.19958299739285)
11,23,35.2183576,129.0833916,부산광역시 동래구 온천동  1752번길,POINT (129.0833916042465 35.21835759949566)
11,23,35.13904834,128.979531,부산광역시 사상구 학장동  574번길,POINT (128.9795309969102 35.1390483415291)
11,21,35.167607,129.1139999,부산광역시 수영구 광안동  1092번길,POINT (129.1139999 35.167607)
11,23,35.14093858,128.9888143,부산광역시 사상구 학장동  565번길,POINT (128.988814300602 35.14093857965463)
11,24,35.20144706,129.2071093,부산광역시 기장군 기장읍 내리 798번길,POINT (129.2071093497723 35.20144706012424)
11,23,35.14150436,129.0648702,부산광역시 남구 문현동  721번길,POINT (129.0648701915672 35.14150435858834)
11,27,35.32029343,129.1807404,부산광역시 기장군 정관읍 매학리 752번길,POINT (129.1807403564453 35.32029342651367)
11,25,35.2733598,129.0851787,부산광역시 금정구 남산동  1003번길,POINT (129.0851787254972 35.27335979734104)
11,25,35.05663122,128.9707003,부산광역시 사하구 다대동  902번길,POINT (128.970700300939 35.05663122480652)
11,25,35.05664686,128.9707089,부산광역시 사하구 다대동  902번길,POINT (128.9707088963865 35.05664685597999)
11,25,35.05664094,128.9574421,부산광역시 사하구 다대동  1538번길,POINT (128.9574420711515 35.05664094484676)
11,23,35.2154854,128.9856955,부산광역시 강서구 대저1동  2401번길,POINT (128.9856955 35.2154854)
11,27,35.07504323,129.0709466,부산광역시 영도구 동삼동  510번길,POINT (129.0709466274689 35.07504323111718)
11,25,35.15665451,129.0547082,부산광역시 부산진구 부전동  576번길,POINT (129.0547081704939 35.15665451231756)
11,22,35.15778147,129.0658028,부산광역시 부산진구 전포동  310번길,POINT (129.0658028117983 35.15778146703922)
11,27,35.19855102,129.1312289,부산광역시 해운대구 반여동  1291번길,POINT (129.1312288974574 35.19855102428809)
11,25,35.24434662,129.0209961,부산광역시 북구 화명동  295번길,POINT (129.02099609375 35.24434661865234)
11,24,35.1110842,128.8865557,부산광역시 강서구 화전동  628번길,POINT (128.8865556577321 35.11108419735299)
11,24,35.24755288,129.0113564,부산광역시 북구 금곡동  1881번길,POINT (129.0113563724794 35.24755287932611)
11,25,35.08359502,128.9641651,부산광역시 사하구 신평동  370번길,POINT (128.9641651376449 35.08359501839874)
11,25,35.07031192,128.972879,부산광역시 사하구 장림동  540번길,POINT (128.9728789857768 35.07031192348979)
11,22,35.24003988,129.1327426,부산광역시 금정구 회동동  40번길,POINT (129.1327426026964 35.24003988296361)
11,25,35.15479452,128.9828162,부산광역시 사상구 감전동  175번길,POINT (128.9828161558032 35.15479451845927)
