id,address,lng,lat,url,geometry
135,다대포강변로,128.954385,35.067282,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=135&title=다대포강변로&isvr=undefined,POINT (128.954385 35.067282)
136,사하우체국,128.9804317,35.10027,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=136&title=사하우체국&isvr=undefined,POINT (128.9804317 35.10027)
137,남항대교입구(서구),129.0223615,35.0800322,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=137&title=남항대교입구(서구)&isvr=undefined,POINT (129.0223615 35.0800322)
138,5부두,129.0548942,35.1268578,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=138&title=5부두&isvr=undefined,POINT (129.0548942 35.1268578)
139,구평고개삼거리,128.9839115,35.0847276,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=139&title=구평고개삼거리&isvr=undefined,POINT (128.9839115 35.0847276)
140,눌차대교입구,128.8333934,35.0644367,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=140&title=눌차대교입구&isvr=undefined,POINT (128.8333934 35.0644367)
129,NC백화점,129.0624155,35.1576888,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=129&title=NC백화점&isvr=undefined,POINT (129.0624155 35.1576888)
59,좌천사거리,129.239996,35.318388,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=59&title=좌천사거리&isvr=undefined,POINT (129.239996 35.318388)
2020150,연화육교교차로_서,129.211058,35.218773,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=2020150&title=연화육교교차로_서&isvr=undefined,POINT (129.211058 35.218773)
2020144,연화육교교차로_남,129.210906,35.216548,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=2020144&title=연화육교교차로_남&isvr=undefined,POINT (129.210906 35.216548)
