월,일,lat,lng,주소,geometry
12,8,35.2039471,129.0690406,부산광역시 동래구 온천동 1412번길,POINT (129.069040555868 35.2039470982169)
12,10,35.2035744,129.0798443,부산광역시 동래구 명륜동 506번길,POINT (129.0798443 35.2035744)
12,5,35.21408107,129.0298671,부산광역시 북구 만덕동 646번길,POINT (129.0298670908585 35.21408106847674)
12,10,35.16030742,129.0569528,부산광역시 부산진구 부전동 573번길,POINT (129.0569527704565 35.16030742333499)
12,8,35.10409418,129.021203,부산광역시 서구 부민동1가 41번길,POINT (129.0212029516698 35.10409417523027)
12,7,35.1952146,128.9858992,부산광역시 사상구 삼락동 420번길,POINT (128.9858991693885 35.1952145962624)
12,7,35.11964211,129.1120529,부산광역시 남구 용호동 565번길,POINT (129.1120528855714 35.11964210909422)
12,8,35.13955688,129.1047394,부산광역시 남구 대연동 77번길,POINT (129.1047394463 35.1395568848)
12,6,35.20177469,128.8928371,부산광역시 강서구 죽림동 639번길,POINT (128.8928371060901 35.20177469281241)
12,6,35.2017837,128.8928373,부산광역시 강서구 죽림동 639번길,POINT (128.8928373151811 35.20178370141355)
12,9,35.16277153,129.0457703,부산광역시 부산진구 부암동 203번길,POINT (129.0457703399742 35.16277153150121)
12,14,35.13633244,129.1116119,부산광역시 수영구 남천동 567번길,POINT (129.1116119175568 35.13633244451681)
12,10,35.17527494,129.0814737,부산광역시 연제구 연산동 1612번길,POINT (129.0814737287652 35.17527494072598)
12,16,35.17418484,129.0899572,부산광역시 연제구 연산동 1870번길,POINT (129.0899571760036 35.17418484381422)
12,14,35.06989441,128.9777132,부산광역시 사하구 장림동 506번길,POINT (128.977713224862 35.0698944057329)
12,12,35.14490447,129.0987914,부산광역시 남구 대연동 26번길,POINT (129.0987914040084 35.14490446996744)
12,15,35.2370805,129.0908069,부산광역시 금정구 부곡동 225번길,POINT (129.0908069 35.2370805)
12,17,35.1562841,129.0578256,부산광역시 부산진구 부전동 575번길,POINT (129.0578256 35.1562841)
12,15,35.18048743,129.0691598,부산광역시 연제구 거제동 672번길,POINT (129.0691598324374 35.18048743037393)
12,17,35.16614014,129.0416022,부산광역시 부산진구 부암동 346번길,POINT (129.0416022360114 35.16614013645865)
12,15,35.09673191,128.9094738,부산광역시 강서구 명지동 3627번길,POINT (128.9094738214905 35.09673190768729)
12,15,35.18280871,129.0505753,부산광역시 부산진구 초읍동 376번길,POINT (129.0505752885329 35.18280870539211)
12,15,35.18280701,129.0505423,부산광역시 부산진구 초읍동 376번길,POINT (129.0505423167155 35.18280701094125)
12,13,35.19090719,128.9847281,부산광역시 사상구 모라동 1375번길,POINT (128.984728051833 35.1909071876104)
12,13,35.149253,129.0191713,부산광역시 부산진구 개금동 527번길,POINT (129.0191713 35.149253)
12,11,35.3186411,129.2383701,부산광역시 기장군 장안읍 좌천리 455번길,POINT (129.2383701 35.3186411)
12,13,35.19645921,129.1052906,부산광역시 동래구 안락동 475번길,POINT (129.1052906372004 35.19645920974045)
12,13,35.2685647,129.2265229,부산광역시 기장군 일광읍 삼성리 818번길,POINT (129.2265229242444 35.26856470199272)
11,25,35.20309679,129.0812861,부산광역시 동래구 명륜동 506번길,POINT (129.0812861364655 35.20309678822554)
11,23,35.14565034,129.0973514,부산광역시 남구 대연동 1633번길,POINT (129.0973513777457 35.14565033915502)
11,23,35.14565916,129.0973626,부산광역시 남구 대연동 201번길,POINT (129.0973625753683 35.14565915681994)
11,23,35.15278709,129.0016525,부산광역시 사상구 주례동 340번길,POINT (129.0016524895387 35.15278708717303)
11,25,35.2733598,129.0851787,부산광역시 금정구 남산동 1003번길,POINT (129.0851787254972 35.27335979734104)
11,25,35.23770469,129.2189899,부산광역시 기장군 기장읍 청강리 257번길,POINT (129.2189899286544 35.23770468965427)
11,23,35.13026024,129.0504028,부산광역시 동구 수정동 229번길,POINT (129.0504028486964 35.1302602397227)
11,22,35.16152946,129.1141449,부산광역시 수영구 광안동 117번길,POINT (129.114144935952 35.1615294608206)
11,24,35.08542817,128.9632388,부산광역시 사하구 신평동 370번길,POINT (128.9632388261698 35.08542817458607)
