월,일,lat,lng,주소,geometry
10,4,35.20758,129.0694629,부산광역시 동래구 온천동 1470번길,POINT (129.0694629075293 35.20757999947831)
9,16,35.16136,129.171051,부산광역시 해운대구 중동 1779번길,POINT (129.171051 35.16136)
9,17,35.16917038,129.1324158,부산광역시 해운대구 우동 1524번길,POINT (129.1324157714844 35.16917037963867)
9,15,35.15142441,129.0552673,부산광역시 부산진구 범천동 1014번길,POINT (129.0552673339844 35.15142440795898)
9,15,35.15153122,129.0550995,부산광역시 부산진구 범천동 995번길,POINT (129.0550994873047 35.15153121948242)
9,23,35.16917038,129.1324158,부산광역시 해운대구 우동 1524번길,POINT (129.1324157714844 35.16917037963867)
9,23,35.10473333,129.0348667,부산광역시 중구 중앙동4가 26번길,POINT (129.0348666666667 35.10473333333334)
9,20,35.14890708,129.1134756,부산광역시 수영구 광안동 208번길,POINT (129.1134756304591 35.14890708215437)
9,2,35.1029055,129.0365,부산광역시 중구 중앙동5가 8번길,POINT (129.0365 35.1029055)
9,4,35.17465942,129.0863448,부산광역시 연제구 연산동 1940번길,POINT (129.0863447578614 35.17465942254142)
9,5,35.16867085,129.1195113,부산광역시 수영구 수영동 505번길,POINT (129.1195113268168 35.16867084882037)
9,7,35.08562377,128.9595049,부산광역시 사하구 신평동 370번길,POINT (128.9595049407508 35.0856237689057)
9,3,35.16233089,129.0499787,부산광역시 부산진구 부암동 123번길,POINT (129.0499786750555 35.16233088804443)
9,3,35.16226932,129.0498893,부산광역시 부산진구 부암동 123번길,POINT (129.0498893403618 35.16226931883799)
9,6,35.2048281,129.1207304,부산광역시 해운대구 반여동 1529번길,POINT (129.1207304 35.2048281)
9,3,35.15942001,129.0316772,부산광역시 부산진구 개금동 60번길,POINT (129.0316772460938 35.15942001342773)
9,7,35.17783449,129.1267009,부산광역시 해운대구 재송동 677번길,POINT (129.1267009224508 35.17783448766033)
9,9,35.13675643,129.072188,부산광역시 남구 문현동 251번길,POINT (129.0721880297491 35.13675642946216)
9,8,35.205445,129.0680083,부산광역시 동래구 온천동 1486번길,POINT (129.0680083333333 35.205445)
8,24,35.14850359,129.0627869,부산광역시 부산진구 범천동 948번길,POINT (129.0627868722422 35.14850359364629)
8,24,35.15030174,129.0578674,부산광역시 부산진구 범천동 943번길,POINT (129.0578674327796 35.15030174085864)
9,1,35.0937767,129.0466461,부산광역시 영도구 봉래동4가 47번길,POINT (129.0466461181641 35.09377670288086)
8,10,35.08903872,128.8775477,부산광역시 강서구 신호동 25번길,POINT (128.8775476821434 35.08903872445835)
8,11,35.13015006,129.0989336,부산광역시 남구 대연동 1014번길,POINT (129.0989336366993 35.13015006191885)
8,11,35.10604093,128.9686351,부산광역시 사하구 당리동 314번길,POINT (128.9686350990857 35.10604093290455)
8,1,35.206755,129.207305,부산광역시 기장군 기장읍 내리 335번길,POINT (129.207305 35.206755)
8,1,35.0759504,129.0160927,부산광역시 서구 암남동 356번길,POINT (129.0160927 35.0759504)
8,2,35.15693665,129.0654602,부산광역시 부산진구 전포동 869번길,POINT (129.0654602050781 35.15693664550781)
7,21,35.14009786,129.0415176,부산광역시 동구 수정동 17번길,POINT (129.041517615603 35.1400978579473)
7,24,35.16003418,129.0315399,부산광역시 부산진구 개금동 60번길,POINT (129.0315399169922 35.1600341796875)
7,12,35.15059252,129.062494,부산광역시 부산진구 전포동 888번길,POINT (129.0624939920065 35.15059252014704)
7,12,35.204443,129.0779361,부산광역시 동래구 온천동 527번길,POINT (129.0779361412955 35.20444299521536)
7,13,35.08495712,128.9820251,부산광역시 사하구 장림동 1064번길,POINT (128.9820251464844 35.08495712280273)
7,9,35.17465333,129.0869445,부산광역시 연제구 연산동 1940번길,POINT (129.0869445 35.17465333333333)
7,11,35.2058063,129.1067157,부산광역시 동래구 명장동 623번길,POINT (129.1067157 35.2058063)
7,19,35.19451879,129.0922071,부산광역시 동래구 낙민동 95번길,POINT (129.0922070673438 35.19451879177688)
