발생일,lat,lng,주소,Address,geometry
2022-10-28,35.15460277,129.0353228,부산광역시 부산진구 가야동  256번길-6,부산광역시 부산진구 가야동  256번길-6,POINT (129.0353227887813 35.1546027720868)
2022-10-26,35.13116996,128.972046,부산광역시 사상구 엄궁동  10번길-2,부산광역시 사상구 엄궁동  10번길-2,POINT (128.972045978182 35.1311699593115)
2022-10-26,35.19134783,129.0674922,부산광역시 연제구 거제동  1191번길-2,부산광역시 연제구 거제동  1191번길-2,POINT (129.0674922393499 35.19134782649827)
2022-10-25,35.16487198,129.0339573,부산광역시 부산진구 당감동  370번길-5,부산광역시 부산진구 당감동  370번길-5,POINT (129.0339572976322 35.16487197899637)
2022-10-25,35.19645859,129.1053263,부산광역시 동래구 안락동  475번길,부산광역시 동래구 안락동  475번길,POINT (129.1053263000911 35.19645858946389)
2022-10-24,35.24014561,129.084932,부산광역시 금정구 장전동  118번길-27,부산광역시 금정구 장전동  118번길-27,POINT (129.0849319776094 35.24014561224313)
2022-10-06,35.13015586,129.0998991,부산광역시 남구 대연동  1014번길,부산광역시 남구 대연동  1014번길,POINT (129.0998990765251 35.13015585995954)
2022-10-06,35.12724943,129.0469928,부산광역시 동구 수정동  1074번길-28,부산광역시 동구 수정동  1074번길-28,POINT (129.0469927926827 35.12724942825429)
2022-10-11,35.15623683,129.0413053,부산광역시 부산진구 당감동  115번길-2,부산광역시 부산진구 당감동  115번길-2,POINT (129.0413053094996 35.15623683017129)
2022-10-11,35.1555833,129.0413164,부산광역시 부산진구 가야동  48번길-50,부산광역시 부산진구 가야동  48번길-50,POINT (129.0413164100172 35.15558329776039)
2022-10-11,35.1922449,129.1285613,부산광역시 해운대구 재송동  1147번길-1,부산광역시 해운대구 재송동  1147번길-1,POINT (129.1285612573395 35.19224490092275)
2022-10-10,35.07989502,128.9036542,부산광역시 강서구 명지동  3282번길,부산광역시 강서구 명지동  3282번길,POINT (128.9036541526 35.0798950195)
2022-10-08,35.19335637,129.1182411,부산광역시 해운대구 반여동  158번길-9,부산광역시 해운대구 반여동  158번길-9,POINT (129.1182410696195 35.19335636592174)
2022-10-08,35.16815186,129.1184935,부산광역시 수영구 광안동  44번길-40,부산광역시 수영구 광안동  44번길-40,POINT (129.1184935317 35.1681518555)
2022-10-11,35.13421927,128.8656672,부산광역시 강서구 생곡동  120번길,부산광역시 강서구 생곡동  120번길,POINT (128.8656671599376 35.13421926656964)
2022-10-09,35.09715048,128.9057828,부산광역시 강서구 명지동  3623번길,부산광역시 강서구 명지동  3623번길,POINT (128.9057828210032 35.09715047952685)
2022-10-09,35.17650488,129.170521,부산광역시 해운대구 좌동  1408번길,부산광역시 해운대구 좌동  1408번길,POINT (129.1705209569974 35.17650488034732)
2022-10-09,35.20456601,129.1083408,부산광역시 동래구 명장동  176번길,부산광역시 동래구 명장동  176번길,POINT (129.1083408065698 35.20456600907752)
2022-10-06,35.1987659,129.0056704,부산광역시 북구 구포동  1218번길-24,부산광역시 북구 구포동  1218번길-24,POINT (129.0056704261648 35.19876590168197)
2022-10-06,35.18261428,129.0833403,부산광역시 연제구 연산동  1515번길-11,부산광역시 연제구 연산동  1515번길-11,POINT (129.0833402922434 35.1826142848676)
2022-10-06,35.1474302,128.9891084,부산광역시 사상구 학장동  275번길-13,부산광역시 사상구 학장동  275번길-13,POINT (128.9891084 35.1474302)
2022-10-06,35.20185103,129.1239484,부산광역시 해운대구 반여동  1627번길-2,부산광역시 해운대구 반여동  1627번길-2,POINT (129.123948369838 35.2018510251745)
2022-10-06,35.21881194,129.0823875,부산광역시 동래구 온천동  1754번길-6,부산광역시 동래구 온천동  1754번길-6,POINT (129.082387459199 35.21881194059769)
2022-10-09,35.16583333,129.0586593,부산광역시 부산진구 범전동  115번길-2,부산광역시 부산진구 범전동  115번길-2,POINT (129.0586593355476 35.16583333375873)
2022-10-09,35.10303497,129.0253448,부산광역시 중구 부평동2가  82번길,부산광역시 중구 부평동2가  82번길,POINT (129.0253448486328 35.10303497314453)
2022-10-09,35.25590812,129.0112662,부산광역시 북구 금곡동  874번길-4,부산광역시 북구 금곡동  874번길-4,POINT (129.0112662129115 35.25590812305708)
2022-10-09,35.23622463,129.1686737,부산광역시 기장군 철마면 고촌리 693번길,부산광역시 기장군 철마면 고촌리 693번길,POINT (129.1686736616724 35.23622462842016)
2022-10-07,35.17517167,129.0822612,부산광역시 연제구 연산동  1612번길,부산광역시 연제구 연산동  1612번길,POINT (129.0822611666667 35.17517166666666)
2022-10-07,35.14680385,128.9888994,부산광역시 사상구 학장동  292번길,부산광역시 사상구 학장동  292번길,POINT (128.988899438582 35.14680384645551)
2022-10-06,35.21949529,129.0833435,부산광역시 동래구 온천동  154번길-2,부산광역시 동래구 온천동  154번길-2,POINT (129.0833435 35.21949528532413)
2022-10-06,35.0887992,128.9987243,부산광역시 사하구 감천동  750번길-16,부산광역시 사하구 감천동  750번길-16,POINT (128.9987243 35.0887992)
2022-10-11,35.13172913,129.1133881,부산광역시 남구 용호동  176번길-53,부산광역시 남구 용호동  176번길-53,POINT (129.1133880615234 35.13172912597656)
2022-10-07,35.0823677,128.9666326,부산광역시 사하구 장림동  781번길-6,부산광역시 사하구 장림동  781번길-6,POINT (128.9666325568607 35.0823676963397)
2022-10-12,35.1962665,128.99475,부산광역시 북구 구포동  1090번길-6,부산광역시 북구 구포동  1090번길-6,POINT (128.9947500122843 35.19626650156023)
2022-10-11,35.05432846,128.9576389,부산광역시 사하구 다대동  1538번길,부산광역시 사하구 다대동  1538번길,POINT (128.9576389322494 35.05432845537837)
2022-10-09,35.25440404,129.0849291,부산광역시 금정구 구서동  1042번길,부산광역시 금정구 구서동  1042번길,POINT (129.0849291499771 35.25440403937912)
2022-10-09,35.11123295,128.8603724,부산광역시 강서구 녹산동  1258번길-3,부산광역시 강서구 녹산동  1258번길-3,POINT (128.860372408132 35.1112329486289)
2022-10-07,35.07974928,129.0737322,부산광역시 영도구 동삼동  258번길,부산광역시 영도구 동삼동  258번길,POINT (129.0737322263759 35.07974928422358)
2022-10-11,35.13878643,129.0806498,부산광역시 남구 대연동  1779번길,부산광역시 남구 대연동  1779번길,POINT (129.0806498214188 35.13878643141291)
2022-10-11,35.21756634,129.0741089,부산광역시 동래구 온천동  336번길,부산광역시 동래구 온천동  336번길,POINT (129.0741088754218 35.21756634156361)
2022-10-11,35.21890723,129.0763173,부산광역시 동래구 온천동  204번길-40,부산광역시 동래구 온천동  204번길-40,POINT (129.0763172837899 35.21890723222247)
2022-10-09,35.163532,129.1679152,부산광역시 해운대구 중동  1772번길,부산광역시 해운대구 중동  1772번길,POINT (129.1679152 35.163532)
2022-10-07,35.21879991,129.0825629,부산광역시 동래구 온천동  169번길-5,부산광역시 동래구 온천동  169번길-5,POINT (129.0825628508544 35.21879991083591)
2022-10-12,35.08569092,128.8394612,부산광역시 강서구 송정동  1706번길,부산광역시 강서구 송정동  1706번길,POINT (128.839461234135 35.08569091684495)
2022-10-11,35.19338819,129.1178385,부산광역시 해운대구 반여동  158번길-9,부산광역시 해운대구 반여동  158번길-9,POINT (129.1178384663742 35.19338819194655)
2022-10-09,35.13680836,129.083346,부산광역시 남구 대연동  1883번길,부산광역시 남구 대연동  1883번길,POINT (129.0833459998163 35.13680835732116)
2022-10-09,35.21424521,128.8889209,부산광역시 강서구 죽동동  27번길-3,부산광역시 강서구 죽동동  27번길-3,POINT (128.8889209128632 35.21424521143103)
2022-10-07,35.27366538,129.0852881,부산광역시 금정구 남산동  962번길-1,부산광역시 금정구 남산동  962번길-1,POINT (129.085288094969 35.2736653811757)
2022-10-07,35.15135216,129.1114981,부산광역시 수영구 광안동  205번길,부산광역시 수영구 광안동  205번길,POINT (129.1114980831096 35.15135215886301)
2022-10-12,35.112558,129.0762633,부산광역시 남구 감만동  511번길-122,부산광역시 남구 감만동  511번길-122,POINT (129.0762633248807 35.11255800068143)
2022-10-12,35.17038667,129.1303555,부산광역시 해운대구 우동  1524번길,부산광역시 해운대구 우동  1524번길,POINT (129.1303555 35.17038666666667)
2022-10-12,35.19037152,129.0902346,부산광역시 연제구 연산동  313번길-2,부산광역시 연제구 연산동  313번길-2,POINT (129.0902345535132 35.19037152431925)
2022-10-09,35.16278341,129.0397241,부산광역시 부산진구 당감동  253번길-3,부산광역시 부산진구 당감동  253번길-3,POINT (129.0397241091145 35.16278340565673)
2022-10-07,35.2124939,129.0691223,부산광역시 동래구 온천동  1853번길,부산광역시 동래구 온천동  1853번길,POINT (129.0691223144531 35.21249389648438)
2022-10-07,35.17502789,129.08431,부산광역시 연제구 연산동  2063번길-75,부산광역시 연제구 연산동  2063번길-75,POINT (129.0843100291417 35.17502789395436)
2022-10-07,35.2124939,129.0691223,부산광역시 동래구 온천동  1853번길,부산광역시 동래구 온천동  1853번길,POINT (129.0691223144531 35.21249389648438)
2022-10-07,35.1988635,129.0981948,부산광역시 동래구 안락동  423번길-8,부산광역시 동래구 안락동  423번길-8,POINT (129.0981948 35.1988635)
2022-10-12,35.06007298,128.9740738,부산광역시 사하구 다대동  251번길-1,부산광역시 사하구 다대동  251번길-1,POINT (128.9740738061809 35.06007297553408)
2022-10-11,35.0873525,128.8314264,부산광역시 강서구 성북동  1492번길,부산광역시 강서구 성북동  1492번길,POINT (128.8314264 35.0873525)
2022-10-08,35.15987864,128.8864666,부산광역시 강서구 범방동  36번길-2,부산광역시 강서구 범방동  36번길-2,POINT (128.8864666445392 35.15987864171276)
2022-10-07,35.195988,129.0792936,부산광역시 연제구 거제동  76번길-4,부산광역시 연제구 거제동  76번길-4,POINT (129.0792936 35.195988)
2022-10-10,35.13633259,129.1116037,부산광역시 수영구 남천동  567번길-1,부산광역시 수영구 남천동  567번길-1,POINT (129.1116036937476 35.1363325878734)
2022-10-08,35.15989717,128.8864342,부산광역시 강서구 범방동  36번길-2,부산광역시 강서구 범방동  36번길-2,POINT (128.8864341514209 35.15989717170955)
2022-10-07,35.13875838,129.1012719,부산광역시 남구 대연동  89번길-10,부산광역시 남구 대연동  89번길-10,POINT (129.1012719496573 35.1387583817609)
2022-10-07,35.17415444,129.0905436,부산광역시 연제구 연산동  1836번길-4,부산광역시 연제구 연산동  1836번길-4,POINT (129.0905435684725 35.17415444465217)
2022-10-12,35.16312824,129.1358896,부산광역시 해운대구 우동  1428번길,부산광역시 해운대구 우동  1428번길,POINT (129.135889558188 35.16312824340102)
2022-10-12,35.12725063,129.0469215,부산광역시 동구 수정동  1074번길-28,부산광역시 동구 수정동  1074번길-28,POINT (129.0469215246555 35.12725063238587)
2022-10-08,35.1507401,129.0622947,부산광역시 부산진구 부전동  573번길-1,부산광역시 부산진구 부전동  573번길-1,POINT (129.062294734236 35.15074009918182)
2022-10-07,35.08913099,128.8332487,부산광역시 강서구 송정동  1491번길,부산광역시 강서구 송정동  1491번길,POINT (128.8332487026859 35.08913098893649)
2022-10-07,35.08897916,128.8331576,부산광역시 강서구 송정동  1491번길,부산광역시 강서구 송정동  1491번길,POINT (128.8331575897292 35.08897916071814)
2022-10-07,35.08888642,128.8333309,부산광역시 강서구 송정동  1491번길,부산광역시 강서구 송정동  1491번길,POINT (128.8333309421918 35.08888641780841)
2022-10-07,35.0889665,128.8333985,부산광역시 강서구 송정동  1491번길,부산광역시 강서구 송정동  1491번길,POINT (128.8333985207172 35.08896650485124)
2022-10-07,35.23623794,129.168685,부산광역시 기장군 철마면 고촌리 693번길,부산광역시 기장군 철마면 고촌리 693번길,POINT (129.1686849995495 35.23623794214275)
2022-10-12,35.12971276,129.0598337,부산광역시 동구 범일동  1642번길,부산광역시 동구 범일동  1642번길,POINT (129.0598336531814 35.12971275563252)
2022-10-12,35.1672751,129.1151362,부산광역시 수영구 광안동  1091번길-1,부산광역시 수영구 광안동  1091번길-1,POINT (129.115136184074 35.1672750992069)
2022-10-12,35.18445801,129.1104747,부산광역시 연제구 연산동  137번길-2,부산광역시 연제구 연산동  137번길-2,POINT (129.1104746876299 35.18445800917097)
2022-10-08,35.17178406,129.0489367,부산광역시 부산진구 연지동  353번길-1,부산광역시 부산진구 연지동  353번길-1,POINT (129.048936674435 35.1717840601458)
2022-10-08,35.11131207,129.0220447,부산광역시 서구 동대신동1가  75번길-4,부산광역시 서구 동대신동1가  75번길-4,POINT (129.022044729182 35.11131206938106)
2022-10-08,35.11132342,129.0220395,부산광역시 서구 동대신동1가  75번길-4,부산광역시 서구 동대신동1가  75번길-4,POINT (129.0220395262723 35.11132342089301)
2022-10-08,35.07598047,129.0653989,부산광역시 영도구 동삼동  510번길-9,부산광역시 영도구 동삼동  510번길-9,POINT (129.065398870662 35.0759804714328)
2022-10-08,35.160843,129.1638192,부산광역시 해운대구 중동  1126번길-4,부산광역시 해운대구 중동  1126번길-4,POINT (129.1638192 35.160843)
2022-10-08,35.12861226,129.1067973,부산광역시 남구 용호동  176번길-3,부산광역시 남구 용호동  176번길-3,POINT (129.1067973259119 35.12861226283618)
2022-10-07,35.15403873,128.973017,부산광역시 사상구 감전동  174번길,부산광역시 사상구 감전동  174번길,POINT (128.9730170147075 35.15403872592369)
2022-10-07,35.09506361,128.9072529,부산광역시 강서구 명지동  3625번길,부산광역시 강서구 명지동  3625번길,POINT (128.907252889879 35.0950636109479)
2022-10-07,35.1954705,128.9864194,부산광역시 사상구 삼락동  52번길-3,부산광역시 사상구 삼락동  52번길-3,POINT (128.9864194 35.1954705)
2022-10-11,35.19319479,129.0798781,부산광역시 연제구 거제동  629번길,부산광역시 연제구 거제동  629번길,POINT (129.0798780509286 35.19319479176828)
2022-10-10,35.16235367,129.1651697,부산광역시 해운대구 중동  1398번길-3,부산광역시 해운대구 중동  1398번길-3,POINT (129.1651697064242 35.16235367481308)
2022-10-10,35.1620825,129.165216,부산광역시 해운대구 중동  1439번길-32,부산광역시 해운대구 중동  1439번길-32,POINT (129.165216011838 35.16208250459557)
2022-10-10,35.23055668,129.1504893,부산광역시 해운대구 반송동  286번길,부산광역시 해운대구 반송동  286번길,POINT (129.1504893298938 35.2305566791552)
2022-10-08,35.18121743,129.083933,부산광역시 연제구 연산동  1515번길-11,부산광역시 연제구 연산동  1515번길-11,POINT (129.0839330149052 35.18121743241984)
2022-10-08,35.08611646,128.8245855,부산광역시 강서구 성북동  1500번길,부산광역시 강서구 성북동  1500번길,POINT (128.8245855201419 35.08611645857901)
2022-10-08,35.15793533,128.9836976,부산광역시 사상구 괘법동  572번길-1,부산광역시 사상구 괘법동  572번길-1,POINT (128.9836975552291 35.15793533027002)
2022-10-06,35.15008554,128.86299,부산광역시 강서구 미음동  1698번길,부산광역시 강서구 미음동  1698번길,POINT (128.8629899990771 35.15008554017376)
2022-10-11,35.08906124,128.9124252,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9124252119698 35.08906123968313)
2022-10-11,35.08908428,128.9123929,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9123928576244 35.0890842800974)
2022-10-11,35.0890751,128.9124036,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9124036073462 35.08907509851581)
2022-10-10,35.15832669,129.1320935,부산광역시 수영구 민락동  108번길-17,부산광역시 수영구 민락동  108번길-17,POINT (129.1320935442393 35.15832668916791)
2022-10-10,35.15159869,129.0232716,부산광역시 부산진구 개금동  177번길-12,부산광역시 부산진구 개금동  177번길-12,POINT (129.023271585155 35.15159869426961)
2022-10-10,35.14488725,129.0592369,부산광역시 부산진구 범천동  946번길-18,부산광역시 부산진구 범천동  946번길-18,POINT (129.0592368850332 35.14488725377377)
2022-10-08,35.14051856,129.1063376,부산광역시 수영구 남천동  78번길,부산광역시 수영구 남천동  78번길,POINT (129.1063375707602 35.14051855577897)
2022-10-08,35.32675933,129.1765163,부산광역시 기장군 정관읍 용수리 1346번길,부산광역시 기장군 정관읍 용수리 1346번길,POINT (129.1765162864441 35.32675932830203)
2022-10-06,35.14397032,128.9880351,부산광역시 사상구 학장동  389번길-3,부산광역시 사상구 학장동  389번길-3,POINT (128.9880350560857 35.14397031634415)
2022-10-11,35.12011719,129.1004421,부산광역시 남구 용당동  98번길-4,부산광역시 남구 용당동  98번길-4,POINT (129.1004421011 35.1201171875)
2022-10-18,35.12423351,129.1125691,부산광역시 남구 용호동  565번길,부산광역시 남구 용호동  565번길,POINT (129.1125690603382 35.1242335141328)
2022-10-14,35.14491265,129.0647588,부산광역시 남구 문현동  721번길,부산광역시 남구 문현동  721번길,POINT (129.0647588254269 35.14491265351506)
2022-10-14,35.10108893,128.918052,부산광역시 강서구 명지동  3323번길,부산광역시 강서구 명지동  3323번길,POINT (128.918051966904 35.10108892584513)
2022-10-14,35.17810991,129.1072126,부산광역시 수영구 망미동  601번길-1,부산광역시 수영구 망미동  601번길-1,POINT (129.1072126476007 35.17810990892422)
2022-10-12,35.1531326,129.0251188,부산광역시 부산진구 개금동  159번길-3,부산광역시 부산진구 개금동  159번길-3,POINT (129.0251188 35.1531326)
2022-10-15,35.1505193,129.1146858,부산광역시 수영구 광안동  205번길,부산광역시 수영구 광안동  205번길,POINT (129.1146858446708 35.15051929677628)
2022-10-15,35.14951178,129.0651,부산광역시 부산진구 전포동  891번길-37,부산광역시 부산진구 전포동  891번길-37,POINT (129.0650999666674 35.14951177821397)
2022-10-15,35.1550605,129.0294613,부산광역시 부산진구 가야동  122번길-19,부산광역시 부산진구 가야동  122번길-19,POINT (129.0294613 35.1550605)
2022-10-12,35.20817291,129.0339555,부산광역시 북구 만덕동  955번길-5,부산광역시 북구 만덕동  955번길-5,POINT (129.0339554669842 35.20817290882132)
2022-10-12,35.09722671,128.9058065,부산광역시 강서구 명지동  3594번길,부산광역시 강서구 명지동  3594번길,POINT (128.9058065259645 35.09722670867875)
2022-10-17,35.18201286,129.1155538,부산광역시 수영구 망미동  981번길-8,부산광역시 수영구 망미동  981번길-8,POINT (129.1155537792383 35.18201285706305)
2022-10-13,35.17529145,129.081562,부산광역시 연제구 연산동  1612번길,부산광역시 연제구 연산동  1612번길,POINT (129.0815619523078 35.1752914471398)
2022-10-19,35.14044341,128.9827381,부산광역시 사상구 학장동  138번길-2,부산광역시 사상구 학장동  138번길-2,POINT (128.9827381079435 35.14044340982829)
2022-10-19,35.1550198,129.0452093,부산광역시 부산진구 가야동  5번길-44,부산광역시 부산진구 가야동  5번길-44,POINT (129.0452093 35.1550198)
2022-10-17,35.10451129,128.9759648,부산광역시 사하구 당리동  322번길,부산광역시 사하구 당리동  322번길,POINT (128.975964761642 35.10451128997353)
2022-10-17,35.14610541,129.1147142,부산광역시 수영구 남천동  148번길-2,부산광역시 수영구 남천동  148번길-2,POINT (129.1147142374707 35.146105405632)
2022-10-14,35.32616655,129.1779078,부산광역시 기장군 정관읍 용수리 1346번길,부산광역시 기장군 정관읍 용수리 1346번길,POINT (129.1779078135969 35.32616655455364)
2022-10-14,35.15448042,129.0622657,부산광역시 부산진구 부전동  573번길-1,부산광역시 부산진구 부전동  573번길-1,POINT (129.0622657141008 35.15448041713735)
2022-10-14,35.11985784,129.1005505,부산광역시 남구 용당동  98번길-4,부산광역시 남구 용당동  98번길-4,POINT (129.1005504750985 35.11985784270747)
2022-10-14,35.17279467,129.1014356,부산광역시 수영구 망미동  840번길,부산광역시 수영구 망미동  840번길,POINT (129.101435633202 35.1727946654503)
2022-10-13,35.21326005,129.1228895,부산광역시 해운대구 반여동  544번길-2,부산광역시 해운대구 반여동  544번길-2,POINT (129.1228895475507 35.21326005430974)
2022-10-19,35.14474883,129.0594281,부산광역시 부산진구 범천동  946번길-18,부산광역시 부산진구 범천동  946번길-18,POINT (129.0594281369248 35.14474882756405)
2022-10-13,35.23894207,129.0927903,부산광역시 금정구 부곡동  217번길-24,부산광역시 금정구 부곡동  217번길-24,POINT (129.0927903452029 35.23894207233654)
2022-10-18,35.17411477,129.1079052,부산광역시 수영구 망미동  601번길-14,부산광역시 수영구 망미동  601번길-14,POINT (129.1079052050166 35.1741147682098)
2022-10-13,35.15785104,129.0500418,부산광역시 부산진구 당감동  966번길,부산광역시 부산진구 당감동  966번길,POINT (129.0500418040262 35.15785103560017)
2022-10-17,35.09437497,128.9931786,부산광역시 사하구 괴정동  663번길,부산광역시 사하구 괴정동  663번길,POINT (128.9931786169835 35.09437496971251)
2022-10-17,35.14261637,128.9699655,부산광역시 사상구 감전동  518번길,부산광역시 사상구 감전동  518번길,POINT (128.9699655189218 35.14261637273446)
2022-10-17,35.16172973,128.9843576,부산광역시 사상구 괘법동  572번길-1,부산광역시 사상구 괘법동  572번길-1,POINT (128.9843576034907 35.16172973337498)
2022-10-13,35.17958421,129.0818964,부산광역시 연제구 연산동  1543번길,부산광역시 연제구 연산동  1543번길,POINT (129.0818964403632 35.17958420725971)
2022-10-13,35.14137558,129.0665916,부산광역시 남구 문현동  796번길-14,부산광역시 남구 문현동  796번길-14,POINT (129.0665915849164 35.14137557659765)
2022-10-18,35.12178734,129.0984119,부산광역시 남구 용당동  478번길-2,부산광역시 남구 용당동  478번길-2,POINT (129.0984118945116 35.12178733522345)
2022-10-18,35.35795436,129.140801,부산광역시 기장군 정관읍 월평리 121번길-2,부산광역시 기장군 정관읍 월평리 121번길-2,POINT (129.1408009565861 35.35795435847933)
2022-10-17,35.11405387,129.0817821,부산광역시 남구 감만동  316번길-5,부산광역시 남구 감만동  316번길-5,POINT (129.0817820958973 35.11405386583647)
2022-10-17,35.17304354,129.0707601,부산광역시 부산진구 양정동  408번길,부산광역시 부산진구 양정동  408번길,POINT (129.0707600686428 35.17304354389685)
2022-10-14,35.09647156,128.9849977,부산광역시 사하구 괴정동  663번길,부산광역시 사하구 괴정동  663번길,POINT (128.9849977218479 35.09647155603191)
2022-10-14,35.13044146,129.1123044,부산광역시 남구 용호동  176번길-62,부산광역시 남구 용호동  176번길-62,POINT (129.1123043929818 35.13044146072626)
2022-10-13,35.32438909,129.180532,부산광역시 기장군 정관읍 용수리 1346번길,부산광역시 기장군 정관읍 용수리 1346번길,POINT (129.1805319660921 35.3243890898276)
2022-10-18,35.26761511,129.2222997,부산광역시 기장군 일광읍 삼성리 768번길,부산광역시 기장군 일광읍 삼성리 768번길,POINT (129.2222997285818 35.2676151113951)
2022-10-13,35.14119787,128.873627,부산광역시 강서구 생곡동  1651번길,부산광역시 강서구 생곡동  1651번길,POINT (128.8736269704398 35.1411978746273)
2022-10-18,35.19454956,129.212326,부산광역시 기장군 기장읍 시랑리 729번길,부산광역시 기장군 기장읍 시랑리 729번길,POINT (129.2123260498047 35.19454956054688)
2022-10-17,35.15983226,129.1497136,부산광역시 해운대구 우동  807번길-4,부산광역시 해운대구 우동  807번길-4,POINT (129.1497135509505 35.15983226168525)
2022-10-14,35.1414536,129.0664464,부산광역시 남구 문현동  721번길,부산광역시 남구 문현동  721번길,POINT (129.0664463613716 35.14145360191765)
2022-10-14,35.20013428,128.8980512,부산광역시 강서구 죽림동  262번길,부산광역시 강서구 죽림동  262번길,POINT (128.8980512489 35.2001342773)
2022-10-13,35.1487618,128.8778455,부산광역시 강서구 미음동  1703번길,부산광역시 강서구 미음동  1703번길,POINT (128.87784545 35.1487618)
2022-10-18,35.19454956,129.212326,부산광역시 기장군 기장읍 시랑리 729번길,부산광역시 기장군 기장읍 시랑리 729번길,POINT (129.2123260498047 35.19454956054688)
2022-10-18,35.15441895,129.0563005,부산광역시 부산진구 부전동  576번길-1,부산광역시 부산진구 부전동  576번길-1,POINT (129.0563004983 35.1544189453)
2022-10-18,35.15068264,129.0594488,부산광역시 부산진구 부전동  573번길-1,부산광역시 부산진구 부전동  573번길-1,POINT (129.0594487757802 35.15068263857719)
2022-10-17,35.2095507,129.0026719,부산광역시 북구 구포동  169번길-5,부산광역시 북구 구포동  169번길-5,POINT (129.0026718759144 35.2095506994853)
2022-10-14,35.13819069,129.1014,부산광역시 남구 대연동  89번길-10,부산광역시 남구 대연동  89번길-10,POINT (129.1013999693555 35.13819068516993)
2022-10-18,35.19174411,129.0673733,부산광역시 연제구 거제동  1499번길-6,부산광역시 연제구 거제동  1499번길-6,POINT (129.0673732963226 35.19174411376442)
2022-10-18,35.27529861,129.0873147,부산광역시 금정구 남산동  133번길-3,부산광역시 금정구 남산동  133번길-3,POINT (129.087314663285 35.2752986125592)
2022-10-14,35.18170929,129.0783386,부산광역시 연제구 연산동  1330번길-6,부산광역시 연제구 연산동  1330번길-6,POINT (129.0783386230469 35.18170928955078)
2022-10-13,35.13500976,129.1122716,부산광역시 남구 용호동  966번길,부산광역시 남구 용호동  966번길,POINT (129.1122715931679 35.13500976303863)
2022-10-17,35.07285135,129.0542488,부산광역시 영도구 동삼동  149번길-14,부산광역시 영도구 동삼동  149번길-14,POINT (129.0542487540851 35.07285135276165)
2022-10-17,35.22413768,129.2136128,부산광역시 기장군 기장읍 청강리 76번길-4,부산광역시 기장군 기장읍 청강리 76번길-4,POINT (129.2136127539821 35.22413767996466)
2022-10-13,35.3290379,129.1673106,부산광역시 기장군 정관읍 용수리 1380번길,부산광역시 기장군 정관읍 용수리 1380번길,POINT (129.1673106036591 35.32903789921428)
2022-10-13,35.19500184,129.1306422,부산광역시 해운대구 반여동  1291번길-1199,부산광역시 해운대구 반여동  1291번길-1199,POINT (129.1306421515434 35.19500183788316)
2022-10-13,35.32950168,129.1683319,부산광역시 기장군 정관읍 용수리 1380번길,부산광역시 기장군 정관읍 용수리 1380번길,POINT (129.1683318686876 35.3295016775658)
2022-10-13,35.32158197,129.1747887,부산광역시 기장군 정관읍 매학리 737번길,부산광역시 기장군 정관읍 매학리 737번길,POINT (129.1747887091578 35.32158196674833)
2022-10-13,35.07556537,128.9767819,부산광역시 사하구 장림동  1007번길-7,부산광역시 사하구 장림동  1007번길-7,POINT (128.9767819472224 35.07556536502734)
2022-10-18,35.21687327,129.1175097,부산광역시 금정구 금사동  13번길-13,부산광역시 금정구 금사동  13번길-13,POINT (129.1175097117888 35.21687327215648)
2022-10-17,35.14798355,128.9892883,부산광역시 사상구 학장동  275번길-1,부산광역시 사상구 학장동  275번길-1,POINT (128.9892883300781 35.14798355102539)
2022-10-13,35.2183131,129.0824245,부산광역시 동래구 온천동  180번길-14,부산광역시 동래구 온천동  180번길-14,POINT (129.0824245 35.2183131)
2022-10-13,35.09630984,128.9934779,부산광역시 사하구 괴정동  663번길,부산광역시 사하구 괴정동  663번길,POINT (128.9934779151652 35.09630984356473)
2022-10-18,35.08912777,128.9124926,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9124925503756 35.08912776715494)
2022-10-17,35.21204008,129.0679181,부산광역시 동래구 온천동  1853번길-6,부산광역시 동래구 온천동  1853번길-6,POINT (129.067918104458 35.21204008075001)
2022-10-14,35.2592141,129.0914315,부산광역시 금정구 구서동  262번길,부산광역시 금정구 구서동  262번길,POINT (129.0914315 35.2592141)
2022-10-14,35.0937565,129.0420892,부산광역시 영도구 봉래동2가  164번길-1,부산광역시 영도구 봉래동2가  164번길-1,POINT (129.0420892 35.0937565)
2022-10-13,35.0979559,128.9166219,부산광역시 강서구 명지동  3400번길,부산광역시 강서구 명지동  3400번길,POINT (128.9166219 35.0979559)
2022-10-18,35.32075221,129.174203,부산광역시 기장군 정관읍 매학리 737번길,부산광역시 기장군 정관읍 매학리 737번길,POINT (129.1742029993061 35.32075221187417)
2022-10-15,35.1134491,129.0205841,부산광역시 서구 동대신동2가  249번길-1,부산광역시 서구 동대신동2가  249번길-1,POINT (129.0205841064453 35.11344909667969)
2022-10-14,35.14942551,128.8157043,부산광역시 강서구 지사동  1226번길,부산광역시 강서구 지사동  1226번길,POINT (128.8157043457031 35.1494255065918)
